t,gRef
185958.448258756,3.94424879375923
186018.454211727,3.94457060409489
186078.460164699,3.94489230537655
186138.46611767,3.94521390184898
186198.472070642,3.94553539139174
186258.478023613,3.94585677188422
186318.483976585,3.94617805132997
186378.489929557,3.94649922630567
186438.495882528,3.94682029516712
186498.5018355,3.94714125679253
186558.507788471,3.94746211162851
186618.513741443,3.94778286646638
186678.519694414,3.94810351388911
186738.525647386,3.94842405588046
186798.531600357,3.94874449641654
186858.537553329,3.9490648279355
186918.5435063,3.94938505500391
186978.549459272,3.94970517745479
187038.555412243,3.95002519546499
187098.561365215,3.95034511069623
187158.567318186,3.95066491564768
187218.573271158,3.95098461683159
187278.579224129,3.95130421686488
187338.585177101,3.95162371221784
187398.591130072,3.95194310281493
187458.597083044,3.95226239350199
187518.603036015,3.95258157480873
187578.608988987,3.95290065164465
187638.614941959,3.95321962618865
187698.62089493,3.95353849387263
187758.626847902,3.95385725645451
187818.632800873,3.95417591273201
187878.638753845,3.95449446778636
187938.644706816,3.9548129206979
187998.650659788,3.95513127092825
188058.656612759,3.95544951785732
188118.662565731,3.95576766186271
188178.668518702,3.95608570531393
188238.674471674,3.95640364234096
188298.680424645,3.95672147854029
188358.686377617,3.95703921124776
188418.692330588,3.957356840558
188478.69828356,3.95767436803007
188538.704236531,3.95799178512944
188598.710189503,3.9583090940516
188658.716142474,3.9586263078889
188718.722095446,3.95894342185483
188778.728048418,3.95926043298411
188838.734001389,3.95957734174571
188898.739954361,3.95989414251658
188958.745907332,3.96021084188409
189018.751860304,3.96052744215336
189078.757813275,3.96084394231708
189138.763766247,3.96116033537243
189198.769719218,3.96147662349512
189258.77567219,3.96179281435482
189318.781625161,3.96210890033335
189378.787578133,3.9624248859505
189438.793531104,3.96274077261
189498.799484076,3.9630565518532
189558.805437047,3.96337223025581
189618.811390019,3.96368780602364
189678.81734299,3.96400327888692
189738.823295962,3.96431865140918
189798.829248933,3.96463391766506
189858.835201905,3.96494908364546
189918.841154876,3.96526414985164
189978.847107848,3.96557911538657
190038.85306082,3.96589397692587
190098.859013791,3.96620874102002
190158.864966763,3.96652340879225
190218.870919734,3.96683797551608
190278.876872706,3.96715243161011
190338.882825677,3.96746678338697
190398.888778649,3.96778103890513
190458.89473162,3.9680951971117
190518.900684592,3.9684092526204
190578.906637563,3.96872320920288
190638.912590535,3.96903706938203
190698.918543506,3.96935082332658
190758.924496478,3.96966447517836
190818.930449449,3.96997802441784
190878.936402421,3.97029146945823
190938.942355392,3.9706048222217
190998.948308364,3.97091807239249
191058.954261335,3.97123121820363
191118.960214307,3.97154426573125
191178.966167279,3.97185720894641
191238.97212025,3.97217005334704
191298.978073222,3.97248280141328
191358.984026193,3.97279544826677
191418.989979165,3.97310799783152
191478.995932136,3.9734204429134
191539.001885108,3.97373278935435
191599.007838079,3.97404504088939
191659.013791051,3.97435719103064
191719.019744022,3.97466924117438
191779.025696994,3.9749811886751
191839.031649965,3.97529303432732
191899.037602937,3.97560477925561
191959.043555908,3.97591642555052
192019.04950888,3.9762279755052
192079.055461851,3.9765394288217
192139.061414823,3.97685078282126
192199.067367794,3.9771620389715
192259.073320766,3.97747319520187
